open_time,open,high,low,close,volume
2025-12-24 14:30:00,2926.66,2929.74,2888.61,2912.04,3634434.719
2025-12-24 15:00:00,2912.04,2919.58,2902.41,2911.47,2249677.457
2025-12-24 15:30:00,2911.59,2927.38,2911.44,2923.2,1833815.4
2025-12-24 16:00:00,2923.24,2933.06,2920.61,2921.1,1556471.028
2025-12-24 16:30:00,2921.09,2945.87,2920.73,2939.16,1867070.256
2025-12-24 17:00:00,2939.16,2944.73,2938.11,2944.58,1220678.808
2025-12-24 17:30:00,2944.58,2950.72,2935.0,2935.79,1535875.241
2025-12-24 18:00:00,2935.8,2939.07,2930.41,2936.77,946898.118
2025-12-24 18:30:00,2936.77,2942.89,2936.01,2940.13,513662.866
2025-12-24 19:00:00,2939.6,2942.28,2936.01,2939.47,252503.867
2025-12-24 19:30:00,2939.48,2945.66,2939.47,2944.88,337939.714
2025-12-24 20:00:00,2945.66,2949.91,2944.85,2945.19,370406.285
2025-12-24 20:30:00,2945.19,2946.06,2941.33,2941.84,415882.23
2025-12-24 21:00:00,2941.84,2947.24,2941.33,2946.13,454644.167
2025-12-24 21:30:00,2946.12,2951.65,2944.01,2948.58,358657.233
2025-12-24 22:00:00,2948.61,2957.46,2947.28,2948.77,728801.672
2025-12-24 22:30:00,2948.77,2960.95,2948.39,2958.41,818430.602
2025-12-24 23:00:00,2957.42,2959.25,2946.4,2946.72,738158.011
2025-12-24 23:30:00,2946.72,2948.96,2945.22,2946.23,156874.962
2025-12-25 00:00:00,2946.23,2947.61,2941.28,2942.57,598916.989
2025-12-25 00:30:00,2942.57,2947.14,2936.94,2937.99,754707.517
2025-12-25 01:00:00,2937.99,2946.21,2936.87,2944.83,603091.546
2025-12-25 01:30:00,2944.83,2949.52,2941.1,2947.36,726737.92
2025-12-25 02:00:00,2947.36,2949.52,2942.15,2946.11,533498.391
2025-12-25 02:30:00,2946.11,2955.23,2946.1,2951.07,594677.599
2025-12-25 03:00:00,2951.07,2951.2,2946.54,2947.19,497580.625
2025-12-25 03:30:00,2946.83,2946.85,2942.53,2945.9,275370.934
2025-12-25 04:00:00,2945.9,2946.2,2942.0,2942.0,495443.918
2025-12-25 04:30:00,2942.0,2944.13,2942.0,2943.71,89741.964
2025-12-25 05:00:00,2943.71,2943.79,2937.55,2941.42,465829.218
2025-12-25 05:30:00,2941.42,2942.99,2938.48,2941.64,284195.269
2025-12-25 06:00:00,2941.64,2942.99,2936.57,2938.51,228340.321
2025-12-25 06:30:00,2938.51,2942.36,2938.35,2941.94,293162.069
2025-12-25 07:00:00,2941.94,2942.16,2938.8,2938.84,190071.307
2025-12-25 07:30:00,2938.84,2941.46,2938.21,2940.87,351934.237
2025-12-25 08:00:00,2941.45,2944.9,2916.8,2921.96,1537559.347
2025-12-25 08:30:00,2921.95,2930.46,2920.47,2929.34,858442.146
2025-12-25 09:00:00,2929.06,2930.02,2925.72,2928.46,392591.431
2025-12-25 09:30:00,2928.47,2930.01,2925.32,2927.24,466906.844
2025-12-25 10:00:00,2927.24,2927.43,2916.62,2919.91,1216980.361
2025-12-25 10:30:00,2919.91,2921.71,2912.91,2919.34,893688.911
2025-12-25 11:00:00,2919.34,2926.89,2919.33,2926.44,890115.445
2025-12-25 11:30:00,2926.44,2926.91,2923.0,2923.51,269273.84
2025-12-25 12:00:00,2923.51,2926.46,2922.72,2926.46,422336.038
2025-12-25 12:30:00,2926.45,2928.21,2924.55,2925.99,529538.974
2025-12-25 13:00:00,2925.99,2926.61,2919.01,2922.91,550397.223
2025-12-25 13:30:00,2922.91,2933.28,2920.77,2929.9,1134474.226
2025-12-25 14:00:00,2929.9,2937.24,2850.0,2922.92,1240606.326
2025-12-25 14:30:00,2922.91,2933.63,2921.79,2931.37,656443.669
2025-12-25 15:00:00,2931.38,2951.95,2930.37,2948.88,887208.297
2025-12-25 15:30:00,2948.89,2969.24,2944.98,2958.46,1565094.546
2025-12-25 16:00:00,2957.76,2965.54,2954.03,2962.14,1148870.816
2025-12-25 16:30:00,2962.19,2963.5,2945.0,2947.92,913861.613
2025-12-25 17:00:00,2947.92,2950.34,2943.76,2946.03,1159312.714
2025-12-25 17:30:00,2946.03,2952.81,2945.03,2952.02,572767.941
2025-12-25 18:00:00,2952.7,2957.81,2951.17,2952.72,884714.789
2025-12-25 18:30:00,2952.72,2962.9,2951.02,2957.97,467403.413
2025-12-25 19:00:00,2957.97,2958.99,2948.55,2952.3,908434.223
2025-12-25 19:30:00,2952.3,2957.8,2951.44,2955.29,397763.53
2025-12-25 20:00:00,2955.79,2955.79,2943.87,2945.56,673391.02
2025-12-25 20:30:00,2945.57,2949.47,2943.87,2948.86,322420.486
2025-12-25 21:00:00,2948.86,2951.77,2947.94,2950.66,281181.848
2025-12-25 21:30:00,2950.66,2951.77,2943.92,2944.78,414940.303
2025-12-25 22:00:00,2944.78,2947.19,2938.8,2938.8,462130.875
2025-12-25 22:30:00,2938.8,2940.17,2910.0,2920.21,1435475.582
2025-12-25 23:00:00,2920.22,2924.42,2913.35,2919.98,1057077.708
2025-12-25 23:30:00,2919.98,2920.01,2890.12,2902.62,2161124.821
2025-12-26 00:00:00,2902.62,2910.02,2896.99,2901.38,1715959.994
2025-12-26 00:30:00,2901.38,2905.1,2893.66,2902.04,1168699.032
2025-12-26 01:00:00,2902.04,2918.53,2901.31,2917.33,1465880.651
2025-12-26 01:30:00,2917.32,2920.92,2916.58,2917.05,631957.832
2025-12-26 02:00:00,2917.05,2991.21,2916.77,2979.57,3274459.424
2025-12-26 02:30:00,2979.62,2991.37,2970.81,2971.84,1850942.716
2025-12-26 03:00:00,2971.84,2975.06,2956.36,2961.32,1641116.444
2025-12-26 03:30:00,2961.32,2966.77,2959.82,2964.44,1075467.862
