open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_buy_base,taker_buy_quote,ignore
1769500800000,2924.22,2928.34,2921.30,2921.30,544394.680,1769502599999,1592488773.07335,8195,242295.755,709262882.99309,0
1769502600000,2921.30,2922.11,2916.33,2920.90,772981.585,1769504399999,2256588728.44359,8860,191525.444,559401019.02401,0
1769504400000,2920.90,2920.90,2907.54,2907.54,1074572.402,1769506199999,3129678268.89147,9949,43225.015,125825835.08303,0
1769506200000,2907.54,2910.75,2903.57,2903.83,789213.260,1769507999999,2294561896.84796,9082,199132.535,579423804.37257,0
1769508000000,2903.83,2910.48,2903.53,2908.29,278240.573,1769509799999,809226396.36532,5321,262056.737,762227306.41648,0
1769509800000,2908.29,2908.29,2898.84,2899.28,844118.144,1769511599999,2450524243.59768,10271,40871.813,118628080.83097,0
1769511600000,2899.28,2903.95,2898.19,2903.42,549662.691,1769513399999,1594822769.19066,8829,314265.805,912090772.27042,0
1769513400000,2903.42,2917.45,2903.42,2913.05,1378391.579,1769515199999,4012176331.00695,11928,1305886.336,3800910295.02149,0
1769515200000,2913.04,2923.10,2912.42,2919.98,959831.325,1769516999999,2800868517.42321,9966,818212.415,2387781749.48439,0
1769517000000,2919.97,2921.38,2911.90,2913.52,782336.445,1769518799999,2281649459.05926,9963,28923.015,84468637.52398,0
1769518800000,2913.52,2914.96,2902.88,2903.96,680345.771,1769520599999,1977815635.28582,7609,70573.201,205505865.15617,0
1769520600000,2903.96,2913.18,2902.23,2907.37,1068496.088,1769522399999,3107924335.65667,9827,767702.750,2233494266.25834,0
1769522400000,2907.37,2938.06,2907.15,2924.54,2021956.716,1769524199999,5908393366.24173,13402,1554991.579,4542806283.42170,0
1769524200000,2924.54,2929.84,2904.25,2914.02,2865663.656,1769525999999,8353399678.72421,16072,1053233.394,3071191942.12953,0
1769526000000,2914.02,2934.00,2909.03,2912.34,2520563.356,1769527799999,7361015874.61740,15270,1296345.647,3788136454.71038,0
1769527800000,2912.40,2935.83,2911.03,2933.55,1893673.695,1769529599999,5534226239.69663,12490,1510755.723,4417551682.35918,0
1769529600000,2933.55,2978.63,2931.59,2966.74,2720805.346,1769531399999,8059461759.53484,15765,1984071.729,5874487235.77814,0
1769531400000,2966.74,2992.18,2966.58,2987.22,1537425.092,1769533199999,4589340672.03467,12373,1099309.784,3281467217.81694,0
1769533200000,2987.16,2989.63,2928.66,2944.59,2895144.161,1769534999999,8563746569.65002,15193,654201.681,1927629701.66668,0
1769535000000,2944.59,2948.05,2915.80,2926.28,2253478.362,1769536799999,6601624794.07941,14097,627708.051,1839055899.58517,0
1769536800000,2926.28,2943.00,2923.31,2941.68,1963951.643,1769538599999,5766983507.12322,13210,1425759.806,4187090674.71051,0
1769538600000,2942.07,2983.25,2936.29,2974.19,2055195.356,1769540399999,6065335850.53164,13573,1457262.599,4302961666.23426,0
1769540400000,2974.21,2975.11,2962.50,2969.04,1449574.374,1769542199999,4303832967.96928,13255,577518.394,1715390902.13225,0
1769542200000,2969.04,2987.62,2965.50,2976.05,1459908.223,1769543999999,4345558776.40667,10015,860432.242,2562037160.87967,0
1769544000000,2976.05,3012.54,2974.80,3011.24,2467962.607,1769545799999,7388015719.47243,15601,2052858.403,6145218870.02002,0
1769545800000,3011.24,3023.42,2996.09,3018.35,2495450.339,1769547599999,7507119351.66442,16613,1430010.249,4304481868.99056,0
1769547600000,3018.35,3025.86,3011.85,3012.88,1877261.802,1769549399999,5666401866.44631,13968,937992.040,2833048172.17952,0
1769549400000,3012.90,3016.69,3003.33,3011.38,1084597.825,1769551199999,3266212803.46335,11725,510615.466,1538480255.19913,0
1769551200000,3011.40,3017.68,3001.27,3004.23,1542723.125,1769552999999,4641201856.28054,13308,481101.609,1448521933.24463,0
1769553000000,3003.50,3017.25,3003.16,3017.05,1101777.172,1769554799999,3318474827.15830,10813,900657.556,2712824675.41595,0
1769554800000,3017.05,3022.21,3007.68,3021.23,1266539.853,1769556599999,3817945509.03440,11513,743372.016,2242761012.95041,0
1769556600000,3021.23,3030.41,3019.13,3021.88,1157074.231,1769558399999,3498572250.65376,13098,450256.938,1362010063.94886,0
1769558400000,3021.90,3025.03,3015.50,3020.54,1190599.895,1769560199999,3595510875.01532,11848,702449.994,2122280917.14793,0
1769560200000,3020.54,3021.08,3011.69,3020.33,1275295.392,1769561999999,3847710534.08412,11946,571739.631,1725462438.68542,0
1769562000000,3020.33,3022.25,3007.26,3010.12,1052227.628,1769563799999,3172712897.28932,10732,251012.733,757836679.07276,0
1769563800000,3010.12,3015.99,3005.19,3014.33,837351.583,1769565599999,2520832276.51157,9912,569987.040,1716859531.53836,0
1769565600000,3014.33,3014.47,3005.32,3010.51,1070718.064,1769567399999,3222899935.78674,11382,421741.903,1269571389.57597,0
1769567400000,3010.51,3012.98,3002.00,3006.43,934047.460,1769569199999,2807894221.99510,10923,366476.716,1102245954.88596,0
1769569200000,3006.37,3007.75,2993.13,2998.72,1151992.487,1769570999999,3455313805.51467,10960,364579.972,1094105077.38716,0
1769571000000,2998.72,3003.48,2995.30,3000.84,718776.944,1769572799999,2156467066.16760,10362,436583.180,1310234709.96915,0
1769572800000,3000.84,3002.18,2988.96,2993.23,823973.714,1769574599999,2467382126.65539,9444,161343.216,483031831.68473,0
1769574600000,2993.23,2998.87,2991.66,2995.58,543624.047,1769576399999,1628527791.41838,9139,432988.514,1297302099.21027,0
1769576400000,2995.58,3003.60,2992.66,2993.02,1015486.023,1769578199999,3044191953.26724,9830,496345.833,1488767440.56068,0
1769578200000,2993.02,3000.28,2992.66,3000.07,477737.924,1769579999999,1432198970.96490,7879,297150.008,890815190.80022,0
1769580000000,3000.28,3010.24,3000.28,3006.08,1133719.052,1769581799999,3409489779.88699,9416,767513.878,2308163667.86597,0
1769581800000,3006.08,3013.08,2999.93,3010.02,1317830.454,1769583599999,3962157140.06257,11098,787585.867,2368931248.70097,0
1769583600000,3010.02,3010.64,3000.98,3002.75,668338.671,1769585399999,2008912960.22402,8219,25751.301,77368331.81267,0
1769585400000,3002.54,3004.75,2998.22,3000.79,724946.518,1769587199999,2175755254.60523,9712,328109.328,985202977.57003,0
1769587200000,3000.38,3001.91,2989.32,2991.15,947012.882,1769588999999,2836956190.68521,10816,64202.426,192454938.87455,0
1769589000000,2991.15,2992.62,2985.10,2986.50,1093560.431,1769590799999,3267842403.76550,11789,298356.597,892045758.26442,0
